runId,runtimeVariant,service,workFactor,endpointMode,payloadSize,concurrency,repeat,requests,failures,elapsed,requestsPerSecond,p50,p95,p99,p999,min,max,p50Nanos,p95Nanos,p99Nanos,p999Nanos,minNanos,maxNanos
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,2048,24,2,128305,0,5.001284483s,25654.41,775.089µs,2.20197ms,3.71455ms,7.195879ms,127.688µs,14.713438ms,775089,2201970,3714550,7195879,127688,14713438
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,2048,48,1,139355,0,5.001642333s,27861.85,1.406665ms,4.314414ms,6.765363ms,10.462228ms,129.144µs,17.219019ms,1406665,4314414,6765363,10462228,129144,17219019
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,2048,48,2,175308,0,5.002734181s,35042.44,1.147869ms,3.310084ms,5.016859ms,8.687707ms,125.168µs,17.215728ms,1147869,3310084,5016859,8687707,125168,17215728
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,2048,96,1,192066,0,5.003832074s,38383.78,2.184283ms,5.862033ms,8.851113ms,12.935665ms,143.125µs,23.529019ms,2184283,5862033,8851113,12935665,143125,23529019
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,2048,96,2,191888,0,5.001858152s,38363.34,2.16726ms,5.870679ms,8.415458ms,12.449506ms,131.815µs,20.418309ms,2167260,5870679,8415458,12449506,131815,20418309
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,2048,192,1,197528,0,5.008854839s,39435.76,4.359651ms,10.954241ms,15.332012ms,21.758604ms,138.28µs,34.043683ms,4359651,10954241,15332012,21758604,138280,34043683
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,2048,192,2,172790,0,5.009313801s,34493.75,4.844805ms,13.069944ms,19.414017ms,32.845618ms,148.046µs,43.035989ms,4844805,13069944,19414017,32845618,148046,43035989
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,1,1,9210,0,5.000182266s,1841.93,472.321µs,848.007µs,1.623941ms,3.660091ms,336.379µs,10.031388ms,472321,848007,1623941,3660091,336379,10031388
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,1,2,11146,0,5.000119916s,2229.15,421.466µs,606.233µs,740.581µs,1.55707ms,335.821µs,3.971047ms,421466,606233,740581,1557070,335821,3971047
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,6,1,43729,0,5.000423703s,8745.06,620.949µs,1.090372ms,1.845842ms,4.022574ms,336.242µs,7.342151ms,620949,1090372,1845842,4022574,336242,7342151
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,6,2,38426,0,5.00115008s,7683.43,659µs,1.372237ms,2.734136ms,7.073348ms,355.655µs,33.385589ms,659000,1372237,2734136,7073348,355655,33385589
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,12,1,48612,0,5.002520524s,9717.50,1.04061ms,2.556662ms,4.661137ms,9.350354ms,360.328µs,24.074722ms,1040610,2556662,4661137,9350354,360328,24074722
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,12,2,48070,0,5.000834188s,9612.40,1.057994ms,2.514617ms,4.687313ms,11.191262ms,365.019µs,19.483023ms,1057994,2514617,4687313,11191262,365019,19483023
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,24,1,55277,0,5.001984486s,11051.01,1.895748ms,4.521211ms,7.05018ms,11.33245ms,380.759µs,18.761088ms,1895748,4521211,7050180,11332450,380759,18761088
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,24,2,56206,0,5.001423639s,11238.00,1.878683ms,4.433052ms,6.911004ms,10.449334ms,364.678µs,18.007097ms,1878683,4433052,6911004,10449334,364678,18007097
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,48,1,68251,0,5.004037971s,13639.19,3.257649ms,7.087872ms,9.721699ms,14.999693ms,331.929µs,32.63176ms,3257649,7087872,9721699,14999693,331929,32631760
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,48,2,57774,0,5.001758378s,11550.74,3.669763ms,8.940856ms,14.074536ms,26.216879ms,375.866µs,42.927378ms,3669763,8940856,14074536,26216879,375866,42927378
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,96,1,63727,0,5.003073422s,12737.57,6.788194ms,15.678591ms,21.516115ms,31.395864ms,349.09µs,42.815634ms,6788194,15678591,21516115,31395864,349090,42815634
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,96,2,48037,0,5.005425011s,9596.99,8.112617ms,24.067895ms,35.414853ms,56.460662ms,364.606µs,74.551663ms,8112617,24067895,35414853,56460662,364606,74551663
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,192,1,64421,0,5.014384485s,12847.24,13.244608ms,30.015316ms,45.707481ms,77.708289ms,353.765µs,140.644988ms,13244608,30015316,45707481,77708289,353765,140644988
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,192,2,70240,0,5.014521079s,14007.32,12.561979ms,26.689521ms,35.108389ms,46.028613ms,365.589µs,68.992127ms,12561979,26689521,35108389,46028613,365589,68992127
