runId,runtimeVariant,service,workFactor,endpointMode,payloadSize,concurrency,repeat,requests,failures,elapsed,requestsPerSecond,p50,p95,p99,p999,min,max,p50Nanos,p95Nanos,p99Nanos,p999Nanos,minNanos,maxNanos
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,128,24,1,169761,0,5.002250082s,33936.93,482.115µs,2.093627ms,3.6267ms,6.664028ms,45.347µs,26.991588ms,482115,2093627,3626700,6664028,45347,26991588
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,128,24,2,151550,0,5.001024587s,30303.79,497.878µs,2.429704ms,4.740319ms,10.879863ms,43.702µs,33.638063ms,497878,2429704,4740319,10879863,43702,33638063
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,128,48,1,156610,0,5.005465944s,31287.80,922.406µs,4.75033ms,7.650291ms,14.391221ms,42.778µs,27.281144ms,922406,4750330,7650291,14391221,42778,27281144
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,128,48,2,171033,0,5.008628071s,34147.67,859.764µs,4.352276ms,6.671436ms,10.012116ms,47.211µs,14.59024ms,859764,4352276,6671436,10012116,47211,14590240
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,128,96,1,143709,0,5.013506701s,28664.37,1.897435ms,10.720917ms,17.167642ms,30.081989ms,47.294µs,64.102442ms,1897435,10720917,17167642,30081989,47294,64102442
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,128,96,2,148772,0,5.007599467s,29709.25,1.907642ms,10.166436ms,14.797533ms,23.440537ms,46.129µs,37.343117ms,1907642,10166436,14797533,23440537,46129,37343117
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,128,192,1,181624,0,5.007418535s,36270.98,2.977677ms,17.327333ms,25.769266ms,37.983878ms,48.354µs,57.656304ms,2977677,17327333,25769266,37983878,48354,57656304
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,128,192,2,228242,0,5.00693854s,45585.14,2.108129ms,14.152689ms,22.219361ms,35.437246ms,47.843µs,62.540106ms,2108129,14152689,22219361,35437246,47843,62540106
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,2048,1,1,16031,0,5.000162536s,3206.10,288.802µs,504.949µs,764.785µs,1.224414ms,147.934µs,3.514601ms,288802,504949,764785,1224414,147934,3514601
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,2048,1,2,15370,0,5.000101833s,3073.94,295.608µs,545.151µs,863.536µs,2.098483ms,155.43µs,6.721967ms,295608,545151,863536,2098483,155430,6721967
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,2048,6,1,41299,0,5.000569126s,8258.86,662.307µs,1.409695ms,2.597377ms,5.680396ms,110.248µs,15.136668ms,662307,1409695,2597377,5680396,110248,15136668
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,2048,6,2,32282,0,5.00079278s,6455.38,687.11µs,2.361826ms,5.277775ms,12.977479ms,117.29µs,29.531318ms,687110,2361826,5277775,12977479,117290,29531318
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,2048,12,1,48378,0,5.0015924s,9672.52,948.99µs,3.03963ms,4.861616ms,9.46513ms,117.753µs,30.697377ms,948990,3039630,4861616,9465130,117753,30697377
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,2048,12,2,45466,0,5.001906827s,9089.73,985.466µs,3.411401ms,5.685796ms,10.91017ms,113.087µs,23.298282ms,985466,3411401,5685796,10910170,113087,23298282
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,2048,24,1,52102,0,5.00214665s,10415.93,1.494859ms,6.664285ms,9.959715ms,15.727438ms,117.186µs,26.314795ms,1494859,6664285,9959715,15727438,117186,26314795
