runId,runtimeVariant,service,workFactor,endpointMode,payloadSize,concurrency,repeats,requestsPerSecondMean,requestsPerSecondMedian,requestsPerSecondMin,requestsPerSecondMax,p50NanosMedian,p95NanosMedian,p99NanosMedian,p999NanosMedian,failuresTotal
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,8192,24,2,13486.12,13486.12,13481.64,13490.61,1601735,3464904,5558963,11025849,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,8192,48,2,13742.19,13742.19,12932.86,14551.52,3251825,6962663,9802309,14931060,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,8192,96,2,14521.90,14521.90,13535.06,15508.75,6022996,13413417,18138020,29832078,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,8192,192,2,15024.97,15024.97,14323.25,15726.69,11828880,24412070,33431537,51102937,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,7,1,2,4569.90,4569.90,4310.58,4829.22,201690,311401,503055,1313439,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,7,6,2,21033.43,21033.43,20587.02,21479.84,251014,485039,1008300,3337364,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,7,12,2,34356.74,34356.74,33237.61,35475.88,294387,720216,1352419,4224218,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,7,24,2,49969.05,49969.05,47366.01,52572.09,375342,1302607,2422170,5726174,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,7,48,2,65077.60,65077.60,55187.27,74967.94,513121,2339984,4444413,8722902,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,7,96,2,93001.45,93001.45,89778.67,96224.23,730794,3168090,5181188,8810227,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,7,192,2,99098.80,99098.80,90372.12,107825.48,1336559,6033110,9124713,13514394,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,128,1,2,4436.66,4436.66,4056.67,4816.65,208346,325336,518612,1470123,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,128,6,2,21078.85,21078.85,20545.16,21612.53,256563,477861,888967,2283406,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,128,12,2,29434.50,29434.50,26180.27,32688.73,329415,944886,2121221,5046103,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,128,24,2,47034.30,47034.30,45349.84,48718.77,394402,1363872,2614211,6367528,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,128,48,2,73094.47,73094.47,71407.11,74781.83,489144,1924885,3239667,6170257,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,128,96,2,73489.08,73489.08,70797.46,76180.70,878888,4246974,7308699,11426253,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,128,192,2,91124.26,91124.26,81447.04,100801.49,1443352,6660340,10171360,16172452,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,2048,1,2,3616.88,3616.88,3546.28,3687.47,265292,358493,434743,768134,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,2048,6,2,14955.58,14955.58,13637.08,16274.08,357117,678522,1320686,3614799,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,2048,12,2,20511.25,20511.25,19018.31,22004.18,504635,1173018,2368036,5389485,0
